,player_id,firstname,lastname,team,game_id,points,position,minutes,fgm,fga,fgp,ftm,fta,ftp,tpm,tpa,tpp,offReb,defReb,totReb,assists,pFouls,steals,turnovers,blocks,plusMinus,First Last Name,Points_Rebounds_Assist,Points_Rebounds,Points_Assist,Rebounds_Assist,id,date,Unnamed: 0,points_avg,totReb_avg,assists_avg,tpm_avg,Points_Rebounds_Assist_avg,Points_Rebounds_avg,Points_Assist_avg,Rebounds_Assist_avg,points_deviation,totReb_deviation,assists_deviation,tpm_deviation,Points_Rebounds_Assist_deviation,Points_Rebounds_deviation,Points_Assist_deviation,Rebounds_Assist_deviation
1447,1021,Collin,Sexton,Utah Jazz,13383,22,PG,29,8,16,50.0,3,5,60.0,3,6,50.0,0,1,1,3,2,6,3,0,-18,Collin Sexton,26,23,25,4,13383,2024-02-27,1150.0,20.555555555555557,2.388888888888889,6.277777777777778,2.388888888888889,29.22222222222222,22.944444444444443,26.833333333333332,8.666666666666666,2.0864197530864153,1.9290123456790123,10.743827160493826,0.37345679012345684,10.382716049382712,0.0030864197530865952,3.3611111111111067,21.77777777777777
1116,1021,Collin,Sexton,Utah Jazz,13398,19,PG,30,5,12,41.7,6,10,60.0,3,5,60.0,0,3,3,4,0,1,1,0,-2,Collin Sexton,26,22,23,7,13398,2024-02-29,819.0,20.555555555555557,2.388888888888889,6.277777777777778,2.388888888888889,29.22222222222222,22.944444444444443,26.833333333333332,8.666666666666666,2.419753086419758,0.37345679012345684,5.188271604938271,0.37345679012345684,10.382716049382712,0.8919753086419723,14.694444444444436,2.777777777777776
1076,1021,Collin,Sexton,Utah Jazz,13415,18,PG,31,7,13,53.8,4,4,100.0,0,1,0.0,0,1,1,5,0,0,0,0,-10,Collin Sexton,24,19,23,6,13415,2024-03-02,779.0,20.555555555555557,2.388888888888889,6.277777777777778,2.388888888888889,29.22222222222222,22.944444444444443,26.833333333333332,8.666666666666666,6.530864197530872,1.9290123456790123,1.6327160493827158,5.7067901234567895,27.271604938271597,15.55864197530863,14.694444444444436,7.111111111111108
540,1021,Collin,Sexton,Utah Jazz,13430,29,PG,34,11,19,57.9,3,3,100.0,4,7,57.1,2,1,3,7,2,2,1,0,18,Collin Sexton,39,32,36,10,13430,2024-03-04,243.0,20.555555555555557,2.388888888888889,6.277777777777778,2.388888888888889,29.22222222222222,22.944444444444443,26.833333333333332,8.666666666666666,71.30864197530862,0.37345679012345684,0.521604938271605,2.595679012345679,95.60493827160495,82.00308641975312,84.0277777777778,1.7777777777777795
5722,1021,Collin,Sexton,Utah Jazz,13446,24,PG,35,7,17,41.2,5,6,83.3,5,11,45.5,0,4,4,7,2,0,2,0,4,Collin Sexton,35,28,31,11,13446,2024-03-06,81.0,20.555555555555557,2.388888888888889,6.277777777777778,2.388888888888889,29.22222222222222,22.944444444444443,26.833333333333332,8.666666666666666,11.864197530864187,2.595679012345679,0.521604938271605,6.817901234567901,33.38271604938272,25.558641975308657,17.36111111111112,5.444444444444447
3148,1022,Landry,Shamet,Washington Wizards,13316,6,SG,14,2,5,40.0,0,0,0.0,2,4,50.0,0,1,1,0,2,2,0,1,3,Landry Shamet,7,7,6,1,13316,2024-02-12,2851.0,6.0,1.4705882352941178,1.0,0.9411764705882353,8.470588235294118,7.470588235294118,7.0,2.4705882352941178,0.0,0.22145328719723192,1.0,1.1211072664359862,2.1626297577854676,0.22145328719723192,1.0,2.1626297577854676
2719,1022,Landry,Shamet,Washington Wizards,13332,8,SG,17,2,8,25.0,4,4,100.0,0,4,0.0,2,0,2,1,0,0,2,0,-15,Landry Shamet,11,10,9,3,13332,2024-02-14,2422.0,6.0,1.4705882352941178,1.0,0.9411764705882353,8.470588235294118,7.470588235294118,7.0,2.4705882352941178,4.0,0.28027681660899645,0.0,0.8858131487889274,6.397923875432525,6.397923875432525,4.0,0.28027681660899645
2423,1022,Landry,Shamet,Washington Wizards,13348,0,SG,5,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,1,0,0,0,0,-2,Landry Shamet,1,0,1,1,13348,2024-02-22,2126.0,6.0,1.4705882352941178,1.0,0.9411764705882353,8.470588235294118,7.470588235294118,7.0,2.4705882352941178,36.0,2.1626297577854676,0.0,0.8858131487889274,55.80968858131488,55.80968858131488,36.0,2.1626297577854676
2112,1022,Landry,Shamet,Washington Wizards,13357,0,SG,19,0,2,0.0,0,0,0.0,0,2,0.0,1,2,3,0,2,0,3,1,-17,Landry Shamet,3,3,0,3,13357,2024-02-23,1815.0,6.0,1.4705882352941178,1.0,0.9411764705882353,8.470588235294118,7.470588235294118,7.0,2.4705882352941178,36.0,2.339100346020761,1.0,0.8858131487889274,29.92733564013841,19.986159169550174,49.0,0.28027681660899645
1983,1022,Landry,Shamet,Washington Wizards,13368,15,SG,37,6,15,40.0,0,0,0.0,3,8,37.5,1,4,5,2,2,3,0,0,-4,Landry Shamet,22,20,17,7,13368,2024-02-25,1686.0,6.0,1.4705882352941178,1.0,0.9411764705882353,8.470588235294118,7.470588235294118,7.0,2.4705882352941178,81.0,12.45674740484429,1.0,4.238754325259515,183.04498269896195,156.98615916955018,100.0,20.515570934256054
1416,1022,Landry,Shamet,Washington Wizards,13382,16,SG,32,6,13,46.2,1,1,100.0,3,9,33.3,0,0,0,1,2,0,0,0,-6,Landry Shamet,17,16,17,1,13382,2024-02-27,1119.0,6.0,1.4705882352941178,1.0,0.9411764705882353,8.470588235294118,7.470588235294118,7.0,2.4705882352941178,100.0,2.1626297577854676,0.0,4.238754325259515,72.75086505190312,72.75086505190312,100.0,2.1626297577854676
1241,1022,Landry,Shamet,Washington Wizards,13404,4,SG,16,2,7,28.6,0,0,0.0,0,4,0.0,0,1,1,1,0,0,1,0,4,Landry Shamet,6,5,5,2,13404,2024-02-29,944.0,6.0,1.4705882352941178,1.0,0.9411764705882353,8.470588235294118,7.470588235294118,7.0,2.4705882352941178,4.0,0.22145328719723192,0.0,0.8858131487889274,6.103806228373703,6.103806228373703,4.0,0.22145328719723192
1034,1022,Landry,Shamet,Washington Wizards,13413,8,SG,17,2,6,33.3,2,2,100.0,2,6,33.3,0,1,1,0,2,1,1,0,-9,Landry Shamet,9,9,8,1,13413,2024-03-01,737.0,6.0,1.4705882352941178,1.0,0.9411764705882353,8.470588235294118,7.470588235294118,7.0,2.4705882352941178,4.0,0.22145328719723192,1.0,1.1211072664359862,0.28027681660899645,2.339100346020761,1.0,2.1626297577854676
556,1022,Landry,Shamet,Washington Wizards,13430,2,SG,18,1,2,50.0,0,0,0.0,0,1,0.0,0,1,1,0,1,0,1,0,-18,Landry Shamet,3,3,2,1,13430,2024-03-04,259.0,6.0,1.4705882352941178,1.0,0.9411764705882353,8.470588235294118,7.470588235294118,7.0,2.4705882352941178,16.0,0.22145328719723192,1.0,0.8858131487889274,29.92733564013841,19.986159169550174,25.0,2.1626297577854676
5648,1022,Landry,Shamet,Washington Wizards,13442,2,SG,16,1,2,50.0,0,0,0.0,0,1,0.0,0,1,1,2,2,0,1,1,8,Landry Shamet,5,3,4,3,13442,2024-03-06,7.0,6.0,1.4705882352941178,1.0,0.9411764705882353,8.470588235294118,7.470588235294118,7.0,2.4705882352941178,16.0,0.22145328719723192,1.0,0.8858131487889274,12.044982698961938,19.986159169550174,9.0,0.28027681660899645
2934,1023,Anfernee,Simons,Portland Trail Blazers,13323,20,SG,32,6,19,31.6,4,4,100.0,4,10,40.0,0,3,3,5,4,1,3,0,-16,Anfernee Simons,28,23,25,8,13323,2024-02-13,2637.0,22.11111111111111,3.7777777777777777,5.833333333333333,3.388888888888889,31.72222222222222,25.88888888888889,27.944444444444443,9.61111111111111,4.456790123456789,0.6049382716049381,0.694444444444444,0.37345679012345684,13.854938271604933,8.34567901234568,8.669753086419744,2.595679012345678
2511,1023,Anfernee,Simons,Portland Trail Blazers,13339,12,SG,33,4,15,26.7,1,1,100.0,3,8,37.5,0,5,5,6,5,0,5,0,-18,Anfernee Simons,23,17,18,11,13339,2024-02-15,2214.0,22.11111111111111,3.7777777777777777,5.833333333333333,3.388888888888889,31.72222222222222,25.88888888888889,27.944444444444443,9.61111111111111,102.23456790123456,1.4938271604938274,0.027777777777777877,0.15123456790123452,76.07716049382715,79.01234567901236,98.89197530864195,1.9290123456790134
2169,1023,Anfernee,Simons,Portland Trail Blazers,13360,21,SG,36,8,15,53.3,2,2,100.0,3,6,50.0,0,3,3,8,4,1,1,0,-24,Anfernee Simons,32,24,29,11,13360,2024-02-23,1872.0,22.11111111111111,3.7777777777777777,5.833333333333333,3.388888888888889,31.72222222222222,25.88888888888889,27.944444444444443,9.61111111111111,1.234567901234567,0.6049382716049381,4.6944444444444455,0.15123456790123452,0.07716049382716093,3.567901234567903,1.114197530864201,1.9290123456790134
1806,1023,Anfernee,Simons,Portland Trail Blazers,13374,10,SG,35,4,21,19.0,2,2,100.0,0,8,0.0,0,4,4,0,3,0,4,0,-21,Anfernee Simons,14,14,10,4,13374,2024-02-25,1509.0,22.11111111111111,3.7777777777777777,5.833333333333333,3.388888888888889,31.72222222222222,25.88888888888889,27.944444444444443,9.61111111111111,146.679012345679,0.04938271604938276,34.02777777777777,11.484567901234568,314.07716049382714,141.3456790123457,322.003086419753,31.484567901234563
1592,1023,Anfernee,Simons,Portland Trail Blazers,13390,26,SG,41,10,26,38.5,2,2,100.0,4,11,36.4,0,1,1,4,3,0,4,0,-12,Anfernee Simons,31,27,30,5,13390,2024-02-27,1295.0,22.11111111111111,3.7777777777777777,5.833333333333333,3.388888888888889,31.72222222222222,25.88888888888889,27.944444444444443,9.61111111111111,15.12345679012346,7.716049382716049,3.36111111111111,0.37345679012345684,0.5216049382716038,1.234567901234567,4.225308641975315,21.26234567901234
938,1023,Anfernee,Simons,Portland Trail Blazers,13409,7,SG,26,3,9,33.3,0,0,0.0,1,4,25.0,2,3,5,8,0,0,2,0,12,Anfernee Simons,20,12,15,13,13409,2024-03-01,641.0,22.11111111111111,3.7777777777777777,5.833333333333333,3.388888888888889,31.72222222222222,25.88888888888889,27.944444444444443,9.61111111111111,228.34567901234567,1.4938271604938274,4.6944444444444455,5.7067901234567895,137.41049382716048,192.90123456790124,167.5586419753086,11.48456790123457
680,1023,Anfernee,Simons,Portland Trail Blazers,13416,30,SG,45,10,23,43.5,6,7,85.7,4,9,44.4,1,6,7,7,1,0,4,0,10,Anfernee Simons,44,37,37,14,13416,2024-03-02,383.0,22.11111111111111,3.7777777777777777,5.833333333333333,3.388888888888889,31.72222222222222,25.88888888888889,27.944444444444443,9.61111111111111,62.23456790123458,10.382716049382717,1.3611111111111118,0.37345679012345684,150.74382716049385,123.45679012345678,82.00308641975312,19.26234567901235
531,1023,Anfernee,Simons,Portland Trail Blazers,13429,34,SG,43,13,26,50.0,3,3,100.0,5,13,38.5,0,5,5,14,4,0,4,0,1,Anfernee Simons,53,39,48,19,13429,2024-03-04,234.0,22.11111111111111,3.7777777777777777,5.833333333333333,3.388888888888889,31.72222222222222,25.88888888888889,27.944444444444443,9.61111111111111,141.3456790123457,1.4938271604938274,66.69444444444446,2.595679012345679,452.7438271604939,171.9012345679012,402.22530864197535,88.15123456790124
5768,1023,Anfernee,Simons,Portland Trail Blazers,13448,29,SG,40,10,19,52.6,4,4,100.0,5,10,50.0,0,3,3,5,2,1,4,0,-1,Anfernee Simons,37,32,34,8,13448,2024-03-06,127.0,22.11111111111111,3.7777777777777777,5.833333333333333,3.388888888888889,31.72222222222222,25.88888888888889,27.944444444444443,9.61111111111111,47.4567901234568,0.6049382716049381,0.694444444444444,2.595679012345679,27.854938271604947,37.34567901234568,36.669753086419774,2.595679012345678
142,1023,Anfernee,Simons,Portland Trail Blazers,13464,23,SG,34,7,14,50.0,5,7,71.4,4,7,57.1,0,3,3,3,2,3,6,0,-14,Anfernee Simons,29,26,26,6,13464,2024-03-08,,22.11111111111111,3.7777777777777777,5.833333333333333,3.388888888888889,31.72222222222222,25.88888888888889,27.944444444444443,9.61111111111111,0.7901234567901242,0.6049382716049381,8.027777777777777,0.37345679012345684,7.410493827160489,0.012345679012345592,3.780864197530858,13.04012345679012
5531,1036,Jarred,Vanderbilt,Los Angeles Lakers,13198,14,PF,41,4,7,57.1,6,8,75.0,0,0,0.0,2,7,9,5,1,4,2,0,30,Jarred Vanderbilt,28,23,19,14,13198,2024-01-27,5234.0,9.75,5.0,2.5,0.5,17.25,14.75,12.25,7.5,18.0625,16.0,6.25,0.25,115.5625,68.0625,45.5625,42.25
5277,1036,Jarred,Vanderbilt,Los Angeles Lakers,13210,3,PF,7,1,1,100.0,1,1,100.0,0,0,0.0,0,0,0,0,0,1,0,0,-6,Jarred Vanderbilt,3,3,3,0,13210,2024-01-29,4980.0,9.75,5.0,2.5,0.5,17.25,14.75,12.25,7.5,45.5625,25.0,6.25,0.25,203.0625,138.0625,85.5625,56.25
5067,1036,Jarred,Vanderbilt,Los Angeles Lakers,13217,12,PF,26,6,6,100.0,0,1,0.0,0,0,0.0,1,3,4,3,2,2,2,0,-9,Jarred Vanderbilt,19,16,15,7,13217,2024-01-30,4770.0,9.75,5.0,2.5,0.5,17.25,14.75,12.25,7.5,5.0625,1.0,0.25,0.25,3.0625,1.5625,7.5625,0.25
4771,1036,Jarred,Vanderbilt,Los Angeles Lakers,13232,10,PF,16,3,7,42.9,2,2,100.0,2,3,66.7,3,4,7,2,0,3,3,0,17,Jarred Vanderbilt,19,17,12,9,13232,2024-02-01,4474.0,9.75,5.0,2.5,0.5,17.25,14.75,12.25,7.5,0.0625,4.0,0.25,2.25,3.0625,5.0625,0.0625,2.25
2584,1037,Moritz,Wagner,Orlando Magic,13326,10,C,13,4,5,80.0,2,2,100.0,0,0,0.0,0,2,2,1,2,1,2,1,24,Moritz Wagner,13,12,11,3,13326,2024-02-14,2287.0,10.80952380952381,4.571428571428571,0.9523809523809523,0.3333333333333333,16.333333333333332,15.380952380952381,11.761904761904763,5.523809523809524,0.6553287981859421,6.612244897959182,0.0022675736961451295,0.1111111111111111,11.111111111111104,11.430839002267577,0.5804988662131532,6.369614512471655
2230,1037,Moritz,Wagner,Orlando Magic,13340,22,C,25,7,12,58.3,7,8,87.5,1,1,100.0,2,5,7,0,4,1,0,0,18,Moritz Wagner,29,29,22,7,13340,2024-02-22,1933.0,10.80952380952381,4.571428571428571,0.9523809523809523,0.3333333333333333,16.333333333333332,15.380952380952381,11.761904761904763,5.523809523809524,125.2267573696145,5.89795918367347,0.9070294784580498,0.44444444444444453,160.44444444444449,185.4784580498866,104.81859410430837,2.179138321995465
1860,1037,Moritz,Wagner,Orlando Magic,13362,14,C,17,6,9,66.7,2,2,100.0,0,0,0.0,6,1,7,1,0,1,0,0,7,Moritz Wagner,22,21,15,8,13362,2024-02-24,1563.0,10.80952380952381,4.571428571428571,0.9523809523809523,0.3333333333333333,16.333333333333332,15.380952380952381,11.761904761904763,5.523809523809524,10.17913832199546,5.89795918367347,0.0022675736961451295,0.1111111111111111,32.11111111111112,31.57369614512471,10.485260770975051,6.1315192743764175
1705,1037,Moritz,Wagner,Orlando Magic,13369,2,C,13,1,2,50.0,0,0,0.0,0,1,0.0,1,4,5,1,1,1,2,1,-9,Moritz Wagner,8,7,3,6,13369,2024-02-25,1408.0,10.80952380952381,4.571428571428571,0.9523809523809523,0.3333333333333333,16.333333333333332,15.380952380952381,11.761904761904763,5.523809523809524,77.60770975056691,0.1836734693877553,0.0022675736961451295,0.1111111111111111,69.44444444444443,70.24036281179139,76.77097505668935,0.22675736961451254
1394,1037,Moritz,Wagner,Orlando Magic,13381,16,C,19,4,7,57.1,8,9,88.9,0,0,0.0,1,4,5,2,3,1,1,0,8,Moritz Wagner,23,21,18,7,13381,2024-02-27,1097.0,10.80952380952381,4.571428571428571,0.9523809523809523,0.3333333333333333,16.333333333333332,15.380952380952381,11.761904761904763,5.523809523809524,26.94104308390022,0.1836734693877553,1.0975056689342404,0.1111111111111111,44.44444444444446,31.57369614512471,38.913832199546476,2.179138321995465
1108,1037,Moritz,Wagner,Orlando Magic,13398,14,C,26,6,7,85.7,2,3,66.7,0,1,0.0,2,8,10,1,1,1,2,0,-1,Moritz Wagner,25,24,15,11,13398,2024-02-29,811.0,10.80952380952381,4.571428571428571,0.9523809523809523,0.3333333333333333,16.333333333333332,15.380952380952381,11.761904761904763,5.523809523809524,10.17913832199546,29.469387755102044,0.0022675736961451295,0.1111111111111111,75.11111111111113,74.28798185941042,10.485260770975051,29.988662131519277
800,1037,Moritz,Wagner,Orlando Magic,13422,6,C,14,3,5,60.0,0,0,0.0,0,2,0.0,1,2,3,2,1,1,1,0,-10,Moritz Wagner,11,9,8,5,13422,2024-03-03,503.0,10.80952380952381,4.571428571428571,0.9523809523809523,0.3333333333333333,16.333333333333332,15.380952380952381,11.761904761904763,5.523809523809524,23.131519274376423,2.4693877551020402,1.0975056689342404,0.1111111111111111,28.444444444444432,40.71655328798187,14.15192743764173,0.27437641723356
313,1037,Moritz,Wagner,Orlando Magic,13433,11,C,18,5,8,62.5,0,0,0.0,1,3,33.3,0,4,4,2,1,0,2,0,12,Moritz Wagner,17,15,13,6,13433,2024-03-05,16.0,10.80952380952381,4.571428571428571,0.9523809523809523,0.3333333333333333,16.333333333333332,15.380952380952381,11.761904761904763,5.523809523809524,0.03628117913832174,0.32653061224489766,1.0975056689342404,0.44444444444444453,0.44444444444444603,0.1451247165532883,1.5328798185941022,0.22675736961451254
5656,1037,Moritz,Wagner,Orlando Magic,13442,16,C,21,6,7,85.7,3,3,100.0,1,1,100.0,2,4,6,0,4,0,2,0,4,Moritz Wagner,22,22,16,6,13442,2024-03-06,15.0,10.80952380952381,4.571428571428571,0.9523809523809523,0.3333333333333333,16.333333333333332,15.380952380952381,11.761904761904763,5.523809523809524,26.94104308390022,2.040816326530613,0.9070294784580498,0.44444444444444453,32.11111111111112,43.81179138321995,17.961451247165527,0.22675736961451254
76,1037,Moritz,Wagner,Orlando Magic,13460,4,C,12,1,2,50.0,2,2,100.0,0,0,0,0,1,1,1,1,0,1,0,+4,Moritz Wagner,6,5,5,2,13460,2024-03-08,,10.80952380952381,4.571428571428571,0.9523809523809523,0.3333333333333333,16.333333333333332,15.380952380952381,11.761904761904763,5.523809523809524,46.369614512471664,12.755102040816325,0.0022675736961451295,0.1111111111111111,106.77777777777776,107.76417233560092,45.72335600907031,12.417233560090702
2641,1038,Lonnie,Walker IV,Brooklyn Nets,13328,4,G,10,2,7,28.6,0,0,0.0,0,2,0.0,1,1,2,1,1,0,1,0,-14,Lonnie Walker IV,7,6,5,3,13328,2024-02-14,2344.0,12.166666666666666,2.4444444444444446,1.5,2.611111111111111,16.11111111111111,14.61111111111111,13.666666666666666,3.9444444444444446,66.69444444444443,0.19753086419753105,0.25,6.817901234567901,83.01234567901234,74.15123456790123,75.1111111111111,0.8919753086419757
2303,1038,Lonnie,Walker IV,Brooklyn Nets,13343,11,G,19,4,13,30.8,0,0,0.0,3,7,42.9,0,4,4,0,3,0,0,0,-10,Lonnie Walker IV,15,15,11,4,13343,2024-02-22,2006.0,12.166666666666666,2.4444444444444446,1.5,2.611111111111111,16.11111111111111,14.61111111111111,13.666666666666666,3.9444444444444446,1.3611111111111098,2.4197530864197523,2.25,0.15123456790123452,1.234567901234567,0.15123456790123488,7.111111111111108,0.003086419753086398
1887,1038,Lonnie,Walker IV,Brooklyn Nets,13363,3,G,15,1,4,25.0,0,0,0.0,1,3,33.3,0,1,1,2,0,1,2,0,0,Lonnie Walker IV,6,4,5,3,13363,2024-02-24,1590.0,12.166666666666666,2.4444444444444446,1.5,2.611111111111111,16.11111111111111,14.61111111111111,13.666666666666666,3.9444444444444446,84.02777777777777,2.08641975308642,0.25,2.595679012345679,102.23456790123456,112.59567901234567,75.1111111111111,0.8919753086419757
1670,1038,Lonnie,Walker IV,Brooklyn Nets,13378,13,G,19,4,11,36.4,2,2,100.0,3,8,37.5,0,6,6,2,0,0,0,0,16,Lonnie Walker IV,21,19,15,8,13378,2024-02-26,1373.0,12.166666666666666,2.4444444444444446,1.5,2.611111111111111,16.11111111111111,14.61111111111111,13.666666666666666,3.9444444444444446,0.6944444444444454,12.641975308641975,0.25,0.15123456790123452,23.901234567901238,19.26234567901235,1.7777777777777795,16.447530864197528
1410,1038,Lonnie,Walker IV,Brooklyn Nets,13381,4,G,21,1,9,11.1,1,1,100.0,1,4,25.0,0,1,1,0,3,1,0,0,-12,Lonnie Walker IV,5,5,4,1,13381,2024-02-27,1113.0,12.166666666666666,2.4444444444444446,1.5,2.611111111111111,16.11111111111111,14.61111111111111,13.666666666666666,3.9444444444444446,66.69444444444443,2.08641975308642,2.25,2.595679012345679,123.45679012345678,92.37345679012346,93.44444444444443,8.669753086419755
1132,1038,Lonnie,Walker IV,Brooklyn Nets,13399,11,G,16,4,9,44.4,0,0,0.0,3,6,50.0,0,2,2,0,5,1,1,0,-7,Lonnie Walker IV,13,13,11,2,13399,2024-02-29,835.0,12.166666666666666,2.4444444444444446,1.5,2.611111111111111,16.11111111111111,14.61111111111111,13.666666666666666,3.9444444444444446,1.3611111111111098,0.19753086419753105,2.25,0.15123456790123452,9.67901234567901,2.595679012345678,7.111111111111108,3.780864197530865
1053,1038,Lonnie,Walker IV,Brooklyn Nets,13414,2,G,11,1,7,14.3,0,0,0.0,0,3,0.0,0,1,1,0,1,0,1,0,-2,Lonnie Walker IV,3,3,2,1,13414,2024-03-02,756.0,12.166666666666666,2.4444444444444446,1.5,2.611111111111111,16.11111111111111,14.61111111111111,13.666666666666666,3.9444444444444446,103.3611111111111,2.08641975308642,2.25,6.817901234567901,171.9012345679012,134.8179012345679,136.1111111111111,8.669753086419755
491,1038,Lonnie,Walker IV,Brooklyn Nets,13427,13,G,14,5,10,50.0,0,0,0.0,3,6,50.0,0,1,1,1,3,1,0,2,8,Lonnie Walker IV,15,14,14,2,13427,2024-03-04,194.0,12.166666666666666,2.4444444444444446,1.5,2.611111111111111,16.11111111111111,14.61111111111111,13.666666666666666,3.9444444444444446,0.6944444444444454,2.08641975308642,0.25,0.15123456790123452,1.234567901234567,0.3734567901234563,0.11111111111111151,3.780864197530865
345,1038,Lonnie,Walker IV,Brooklyn Nets,13435,19,G,30,7,14,50.0,1,2,50.0,4,6,66.7,0,4,4,1,4,1,1,0,29,Lonnie Walker IV,24,23,20,5,13435,2024-03-05,48.0,12.166666666666666,2.4444444444444446,1.5,2.611111111111111,16.11111111111111,14.61111111111111,13.666666666666666,3.9444444444444446,46.69444444444445,2.4197530864197523,0.25,1.9290123456790123,62.23456790123458,70.37345679012347,40.11111111111112,1.1141975308641971
178,1038,Lonnie,Walker IV,Brooklyn Nets,13450,21,G,29,8,18,44.4,0,0,0,5,14,35.7,0,4,4,1,3,0,2,0,-2,Lonnie Walker IV,26,25,22,5,13450,2024-03-07,,12.166666666666666,2.4444444444444446,1.5,2.611111111111111,16.11111111111111,14.61111111111111,13.666666666666666,3.9444444444444446,78.02777777777779,2.4197530864197523,0.25,5.7067901234567895,97.79012345679013,107.92901234567903,69.44444444444446,1.1141975308641971
4450,1040,Yuta,Watanabe,Memphis Grizzlies,13253,7,SF,8,3,4,75.0,0,0,0.0,1,2,50.0,0,0,0,0,0,2,1,0,-1,Yuta Watanabe,7,7,7,0,13253,2024-02-04,4153.0,2.2222222222222223,1.0,0.5555555555555556,0.2222222222222222,3.7777777777777777,3.2222222222222223,2.7777777777777777,1.5555555555555556,22.827160493827158,1.0,0.308641975308642,0.6049382716049383,10.382716049382717,14.271604938271604,17.82716049382716,2.419753086419753
3085,1040,Yuta,Watanabe,Memphis Grizzlies,13314,11,SF,25,5,12,41.7,0,0,0.0,1,7,14.3,0,2,2,1,1,2,1,0,-1,Yuta Watanabe,14,13,12,3,13314,2024-02-12,2788.0,2.2222222222222223,1.0,0.5555555555555556,0.2222222222222222,3.7777777777777777,3.2222222222222223,2.7777777777777777,1.5555555555555556,77.0493827160494,1.0,0.19753086419753085,0.6049382716049383,104.49382716049381,95.60493827160495,85.04938271604937,2.0864197530864197
2496,1040,Yuta,Watanabe,Memphis Grizzlies,13338,0,SF,11,0,2,0.0,0,0,0.0,0,1,0.0,0,1,1,1,0,0,0,0,-2,Yuta Watanabe,2,1,1,2,13338,2024-02-15,2199.0,2.2222222222222223,1.0,0.5555555555555556,0.2222222222222222,3.7777777777777777,3.2222222222222223,2.7777777777777777,1.5555555555555556,4.938271604938272,0.0,0.19753086419753085,0.04938271604938271,3.1604938271604937,4.938271604938272,3.1604938271604937,0.19753086419753085
1656,1040,Yuta,Watanabe,Memphis Grizzlies,13378,2,SF,22,1,3,33.3,0,0,0.0,0,1,0.0,0,4,4,1,1,0,0,0,-6,Yuta Watanabe,7,6,3,5,13378,2024-02-26,1359.0,2.2222222222222223,1.0,0.5555555555555556,0.2222222222222222,3.7777777777777777,3.2222222222222223,2.7777777777777777,1.5555555555555556,0.04938271604938276,9.0,0.19753086419753085,0.04938271604938271,10.382716049382717,7.716049382716049,0.04938271604938276,11.8641975308642
1303,1040,Yuta,Watanabe,Memphis Grizzlies,13393,0,SF,7,0,1,0.0,0,0,0.0,0,1,0.0,0,1,1,2,1,0,0,0,-1,Yuta Watanabe,3,1,2,3,13393,2024-02-28,1006.0,2.2222222222222223,1.0,0.5555555555555556,0.2222222222222222,3.7777777777777777,3.2222222222222223,2.7777777777777777,1.5555555555555556,4.938271604938272,0.0,2.0864197530864197,0.04938271604938271,0.6049382716049381,4.938271604938272,0.6049382716049381,2.0864197530864197
933,1040,Yuta,Watanabe,Memphis Grizzlies,13409,0,SF,17,0,1,0.0,0,2,0.0,0,0,0.0,0,1,1,0,2,1,2,0,-20,Yuta Watanabe,1,1,0,1,13409,2024-03-01,636.0,2.2222222222222223,1.0,0.5555555555555556,0.2222222222222222,3.7777777777777777,3.2222222222222223,2.7777777777777777,1.5555555555555556,4.938271604938272,0.0,0.308641975308642,0.04938271604938271,7.716049382716049,4.938271604938272,7.716049382716049,0.308641975308642
3388,1044,Kenrich,Williams,Oklahoma City Thunder,13308,6,SF,11,2,3,66.7,0,0,0.0,2,2,100.0,0,1,1,1,0,0,0,0,-2,Kenrich Williams,8,7,7,2,13308,2024-02-11,3091.0,2.888888888888889,2.388888888888889,0.8333333333333334,0.6666666666666666,6.111111111111111,5.277777777777778,3.7222222222222223,3.2222222222222223,9.679012345679013,1.9290123456790123,0.027777777777777766,1.7777777777777781,3.567901234567903,2.96604938271605,10.743827160493826,1.4938271604938274
2880,1044,Kenrich,Williams,Oklahoma City Thunder,13320,0,SF,10,0,1,0.0,0,0,0.0,0,1,0.0,0,2,2,2,0,0,0,0,7,Kenrich Williams,4,2,2,4,13320,2024-02-13,2583.0,2.888888888888889,2.388888888888889,0.8333333333333334,0.6666666666666666,6.111111111111111,5.277777777777778,3.7222222222222223,3.2222222222222223,8.345679012345679,0.15123456790123452,1.3611111111111107,0.4444444444444444,4.456790123456789,10.743827160493826,2.96604938271605,0.6049382716049381
2384,1044,Kenrich,Williams,Oklahoma City Thunder,13347,7,SF,15,3,7,42.9,0,0,0.0,1,3,33.3,1,4,5,0,1,0,0,0,21,Kenrich Williams,12,12,7,5,13347,2024-02-22,2087.0,2.888888888888889,2.388888888888889,0.8333333333333334,0.6666666666666666,6.111111111111111,5.277777777777778,3.7222222222222223,3.2222222222222223,16.90123456790123,6.817901234567901,0.6944444444444445,0.11111111111111113,34.67901234567902,45.18827160493827,10.743827160493826,3.1604938271604937
