,outcomes_name,outcomes_description,outcomes_price,outcomes_point,timestamp,data.id,"data,.home_team",data.away_team,data.bookmakers.title,data.bookmakers.markets.key
2159,Under,Devin Vassell,-200,22.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetRivers,player_points
2160,Over,Victor Wembanyama,-345,18.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetRivers,player_points
2161,Under,Victor Wembanyama,205,18.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetRivers,player_points
2162,Over,Victor Wembanyama,205,26.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetRivers,player_points
2163,Under,Victor Wembanyama,-345,26.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetRivers,player_points
2164,Over,Chet Holmgren,135,18.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetRivers,player_points
2165,Under,Chet Holmgren,-195,18.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetRivers,player_points
2166,Over,Jalen Williams,-104,20.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetRivers,player_points
2167,Under,Jalen Williams,-129,20.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetRivers,player_points
2168,Over,Victor Wembanyama,-186,20.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetRivers,player_points
2169,Under,Victor Wembanyama,130,20.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetRivers,player_points
2170,Over,Josh Giddey,-180,8.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetRivers,player_points
2171,Under,Josh Giddey,125,8.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetRivers,player_points
2172,Over,Jalen Williams,155,22.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetRivers,player_points
2173,Under,Jalen Williams,-235,22.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetRivers,player_points
2174,Over,Shai Gilgeous-Alexander,195,35.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetRivers,player_points
2175,Under,Shai Gilgeous-Alexander,-315,35.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetRivers,player_points
2176,Over,Luguentz Dort,-152,8.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetRivers,player_points
2177,Under,Luguentz Dort,112,8.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetRivers,player_points
2178,Over,Devin Vassell,-360,16.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetRivers,player_points
2179,Under,Devin Vassell,210,16.5,2024-03-01T01:35:39Z,ab53164c0ecff645afc12ff93ec8cb7c,San Antonio Spurs,Oklahoma City Thunder,BetRivers,player_points
2180,Over,Alperen Sengun,-125,19.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,DraftKings,player_points
2181,Under,Alperen Sengun,-105,19.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,DraftKings,player_points
2182,Over,Amen Thompson,-115,8.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,DraftKings,player_points
2183,Under,Amen Thompson,-115,8.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,DraftKings,player_points
2184,Over,Bol Bol,-120,8.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,DraftKings,player_points
2185,Under,Bol Bol,-110,8.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,DraftKings,player_points
2186,Over,Cam Whitmore,-110,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,DraftKings,player_points
2187,Under,Cam Whitmore,-120,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,DraftKings,player_points
2188,Over,Devin Booker,-120,28.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,DraftKings,player_points
2189,Under,Devin Booker,-110,28.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,DraftKings,player_points
2190,Over,Dillon Brooks,100,12.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,DraftKings,player_points
2191,Under,Dillon Brooks,-130,12.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,DraftKings,player_points
2192,Over,Fred VanVleet,-110,15.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,DraftKings,player_points
2193,Under,Fred VanVleet,-120,15.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,DraftKings,player_points
2194,Over,Grayson Allen,-115,14.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,DraftKings,player_points
2195,Under,Grayson Allen,-115,14.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,DraftKings,player_points
2196,Over,Jabari Smith Jr.,-120,14.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,DraftKings,player_points
2197,Under,Jabari Smith Jr.,-110,14.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,DraftKings,player_points
2198,Over,Jalen Green,-115,15.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,DraftKings,player_points
2199,Under,Jalen Green,-115,15.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,DraftKings,player_points
2200,Over,Jusuf Nurkic,-115,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,DraftKings,player_points
2201,Under,Jusuf Nurkic,-115,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,DraftKings,player_points
2202,Over,Kevin Durant,-125,27.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,DraftKings,player_points
2203,Under,Kevin Durant,-105,27.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,DraftKings,player_points
2204,Over,Royce O'Neale,-115,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,DraftKings,player_points
2205,Under,Royce O'Neale,-115,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,DraftKings,player_points
2206,Over,Devin Booker,-105,28.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,FanDuel,player_points
2207,Under,Devin Booker,-115,28.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,FanDuel,player_points
2208,Over,Jusuf Nurkic,-114,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,FanDuel,player_points
2209,Under,Jusuf Nurkic,-106,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,FanDuel,player_points
2210,Over,Cam Whitmore,-105,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,FanDuel,player_points
2211,Under,Cam Whitmore,-115,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,FanDuel,player_points
2212,Over,Amen Thompson,-110,8.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,FanDuel,player_points
2213,Under,Amen Thompson,-110,8.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,FanDuel,player_points
2214,Over,Bol Bol,-130,8.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,FanDuel,player_points
2215,Under,Bol Bol,106,8.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,FanDuel,player_points
2216,Over,Jalen Green,-106,15.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,FanDuel,player_points
2217,Under,Jalen Green,-114,15.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,FanDuel,player_points
2218,Over,Alperen Sengun,-104,19.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,FanDuel,player_points
2219,Under,Alperen Sengun,-118,19.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,FanDuel,player_points
2220,Over,Fred VanVleet,-115,14.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,FanDuel,player_points
2221,Under,Fred VanVleet,-105,14.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,FanDuel,player_points
2222,Over,Jabari Smith,-114,14.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,FanDuel,player_points
2223,Under,Jabari Smith,-106,14.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,FanDuel,player_points
2224,Over,Kevin Durant,-118,27.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,FanDuel,player_points
2225,Under,Kevin Durant,-104,27.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,FanDuel,player_points
2226,Over,Royce O'Neale,-102,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,FanDuel,player_points
2227,Under,Royce O'Neale,-120,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,FanDuel,player_points
2228,Over,Dillon Brooks,-115,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,FanDuel,player_points
2229,Under,Dillon Brooks,-105,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,FanDuel,player_points
2230,Over,Grayson Allen,-120,13.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,FanDuel,player_points
2231,Under,Grayson Allen,-102,13.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,FanDuel,player_points
2232,Over,Alperen Sengun,-125,19.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,PointsBet (US),player_points
2233,Under,Alperen Sengun,-105,19.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,PointsBet (US),player_points
2234,Over,Amen Thompson,-115,8.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,PointsBet (US),player_points
2235,Under,Amen Thompson,-115,8.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,PointsBet (US),player_points
2236,Over,Bol Bol,-120,8.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,PointsBet (US),player_points
2237,Under,Bol Bol,-110,8.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,PointsBet (US),player_points
2238,Over,Cam Whitmore,-115,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,PointsBet (US),player_points
2239,Under,Cam Whitmore,-115,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,PointsBet (US),player_points
2240,Over,Devin Booker,-120,28.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,PointsBet (US),player_points
2241,Under,Devin Booker,-110,28.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,PointsBet (US),player_points
2242,Over,Dillon Brooks,-130,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,PointsBet (US),player_points
2243,Under,Dillon Brooks,100,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,PointsBet (US),player_points
2244,Over,Fred VanVleet,-105,15.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,PointsBet (US),player_points
2245,Under,Fred VanVleet,-125,15.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,PointsBet (US),player_points
2246,Over,Grayson Allen,-115,14.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,PointsBet (US),player_points
2247,Under,Grayson Allen,-115,14.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,PointsBet (US),player_points
2248,Over,Jabari Smith Jr.,-120,14.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,PointsBet (US),player_points
2249,Under,Jabari Smith Jr.,-110,14.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,PointsBet (US),player_points
2250,Over,Jalen Green,-110,15.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,PointsBet (US),player_points
2251,Under,Jalen Green,-120,15.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,PointsBet (US),player_points
2252,Over,Jusuf Nurkic,-115,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,PointsBet (US),player_points
2253,Under,Jusuf Nurkic,-115,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,PointsBet (US),player_points
2254,Over,Kevin Durant,-120,27.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,PointsBet (US),player_points
2255,Under,Kevin Durant,-110,27.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,PointsBet (US),player_points
2256,Over,Royce O'Neale,-120,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,PointsBet (US),player_points
2257,Under,Royce O'Neale,-110,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,PointsBet (US),player_points
2258,Over,Jalen Green,-117,15.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,Caesars,player_points
2259,Under,Jalen Green,-117,15.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,Caesars,player_points
2260,Over,Devin Booker,-123,28.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,Caesars,player_points
2261,Under,Devin Booker,-111,28.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,Caesars,player_points
2262,Over,Jabari Smith Jr.,-123,14.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,Caesars,player_points
2263,Under,Jabari Smith Jr.,-111,14.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,Caesars,player_points
2264,Over,Royce O'Neale,-115,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,Caesars,player_points
2265,Under,Royce O'Neale,-119,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,Caesars,player_points
2266,Over,Alperen Sengun,-104,19.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,Caesars,player_points
2267,Under,Alperen Sengun,-131,19.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,Caesars,player_points
2268,Over,Cam Whitmore,-106,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,Caesars,player_points
2269,Under,Cam Whitmore,-129,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,Caesars,player_points
2270,Over,Amen Thompson,-121,8.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,Caesars,player_points
2271,Under,Amen Thompson,-113,8.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,Caesars,player_points
2272,Over,Dillon Brooks,-103,12.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,Caesars,player_points
2273,Under,Dillon Brooks,-133,12.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,Caesars,player_points
2274,Over,Jusuf Nurkic,-133,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,Caesars,player_points
2275,Under,Jusuf Nurkic,-103,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,Caesars,player_points
2276,Over,Fred VanVleet,-104,15.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,Caesars,player_points
2277,Under,Fred VanVleet,-131,15.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,Caesars,player_points
2278,Over,Grayson Allen,-113,14.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,Caesars,player_points
2279,Under,Grayson Allen,-121,14.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,Caesars,player_points
2280,Over,Bol Bol,-131,8.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,Caesars,player_points
2281,Under,Bol Bol,-104,8.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,Caesars,player_points
2282,Over,Kevin Durant,-127,27.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,Caesars,player_points
2283,Under,Kevin Durant,-108,27.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,Caesars,player_points
2284,Over,Jabari Smith Jr,-120,14.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2285,Under,Jabari Smith Jr,-110,14.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2286,Over,Jalen Green,-120,15.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2287,Under,Jalen Green,-115,15.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2288,Over,Dillon Brooks,-105,12.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2289,Under,Dillon Brooks,-125,12.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2290,Over,Fred VanVleet,-115,15.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2291,Under,Fred VanVleet,-115,15.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2292,Over,Jusuf Nurkic,-115,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2293,Under,Jusuf Nurkic,-115,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2294,Over,Devin Booker,-120,28.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2295,Under,Devin Booker,-110,28.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2296,Over,Kevin Durant,-125,27.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2297,Under,Kevin Durant,-105,27.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2298,Over,Grayson Allen,-120,14.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2299,Under,Grayson Allen,-115,14.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2300,Over,Royce O’Neale,-120,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2301,Under,Royce O’Neale,-110,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2302,Over,Bol Bol,-120,8.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2303,Under,Bol Bol,-110,8.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2304,Over,Alperen Sengun,-125,19.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2305,Under,Alperen Sengun,-105,19.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2306,Over,Amen Thompson,-120,8.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2307,Under,Amen Thompson,-110,8.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2308,Over,Cam Whitmore,-110,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2309,Under,Cam Whitmore,-120,11.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2310,Over,Jeff Green,-115,4.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2311,Under,Jeff Green,-115,4.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,BetMGM,player_points
2312,Over,Dillon Brooks,-105,12.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,MyBookie.ag,player_points
2313,Under,Dillon Brooks,-130,12.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,MyBookie.ag,player_points
2314,Over,Devin Booker,-120,28.5,2024-03-01T02:05:39Z,ccd2aca52cf2857294c757be6af23bae,Phoenix Suns,Houston Rockets,MyBookie.ag,player_points
